Symbol,Price,BEP20 Circulation,BEP20 Used Amount,BEP20 Used Ratio,BEP20 Circulation Market Capacity,BEP20 Used Market Capacity,BPE2 Circulation,BEP2 Circulation Market Capacity,TotalSupply,Total Market Capacity,BEP20 Contract,Need Rebalancing?
SXP-CCC,$2.0494,214308745.6,62293734.4,29.0673%,$439214139.3,$127667626.7,71060042.4,$145633699.1,285368788,$584847838.3,0x47BEAd2563dCBf3bF2c9407fEa4dC236fAbA485A,true
TWT-8C2,$0.3291,184518208.8,140555371.4,76.1743%,$60716849.6,$46250608,815481779.2,$268339286.5,999999988,$329056136.1,0x4B0F1812e5Df2A09796481Ff14017e6005508003,false
ANKR-E97,$0.073,9058596410.1,216509617.1,2.3901%,$661397020.8,$15808057.8,941403589.9,$68734879.2,10000000000,$730131900,0xf307910A4c7bbc79691fD374889b36d8531B08e3,false
EGLD-745,$79.5213,599886.5,81358.4,13.5623%,$47703749.8,$6469728.4,113.5,$9022.5,600000,$47712772.2,0xbF7c81FFF98BbE61B40Ed186e4AfD6DDd01337fe,false
Cake,$15.71,182571647.3,181571647.3,99.4523%,$2868200578.7,$2852490578.7,0,$0,182571647.276823335382750395,$2868200578.7,0x0E09FaBB73Bd3Ade0a17ECC321fD13a19e81cE82,true
ALPHA,$0.5602,1000000000,286034874.3,28.6035%,$560247950,$160250452,0,$0,1000000000,$560247950,0xa1faa113cbE53436Df28FF0aEe54275c13B40975,true
XVS,$26.6056,29958454.8,26795421.5,89.4419%,$797063571.3,$712909077.9,0,$0,29958454.811124709809444378,$797063571.3,0xcF6BB5389c92Bdda8a3747Ddb454cB7a64626C63,true
BURGER,$4.8687,12266757.3,5837666.5,47.5893%,$59723227.8,$28421878.4,0,$0,12266757.336958844558947928,$59723227.8,0xAe9269f27437f0fcBC232d39Ec814844a51d6b8f,true
PROM,$14.58,19250000,18399770.7,95.5832%,$280665000,$268268657.5,0,$0,19250000,$280665000,0xaF53d56ff99f1322515E54FdDE93FF8b3b7DAFd5,true
CTK,$1.1708,9069411,4461950.1,49.1978%,$10618433.8,$5224035.2,0,$0,9069410.999375,$10618433.8,0xA8c2B8eec3d368C0253ad3dae65a5F2BBB89c929,true
SPARTA,$0.5315,43333264.3,8907059.4,20.5548%,$23029810,$4733728,0,$0,43333264.262678043789899885,$23029810,0xE4Ae305ebE1AbE663f261Bc00534067C80ad677C,true
crADA,$0,151133409.2,151133409.2,100%,$0,$0,0,$0,151133409.20439142,$0,0x81C15D3E956e55e77E1f3F257f0A65Bd2725fC55,true
BAKE,$2.9128,256631828.3,178608132.2,69.597%,$747525155.5,$520255311.4,0,$0,256631828.345676077472493991,$747525155.5,0xE02dF9e3e622DeBdD69fb838bB799E3F168902c5,true
ANY,$2.04,1925883,1925883,100%,$3928801.3,$3928801.3,0,$0,1925882.994494769258381325,$3928801.3,0xF68C9Df95a18B2A5a5fa1124d79EEEffBaD0B6Fa,true
RAVEN,$0.0013,334165970.3,333165991.1,99.7008%,$440521,$439202.7,0,$0,334165970.27450902,$440521,0xcD7C5025753a49f1881B31C48caA7C517Bb46308,true
STM,$0,99000000,99000000,100%,$0,$0,0,$0,99000000,$0,0x90DF11a8ccE420675e73922419e3f4f3Fe13CCCb,true
CAN,$0.1164,11947078.9,2911396.2,24.3691%,$1390508.6,$338854.5,0,$0,11947078.890102784474398525,$1390508.6,0x007EA5C0Ea75a8DF45D288a4debdD5bb633F9e56,true
STAX,$2.67,22140603.6,22140603.6,100%,$59115411.6,$59115411.6,0,$0,22140603.596471713570608714,$59115411.6,0x0Da6Ed8B13214Ff28e9Ca979Dd37439e8a88F6c4,true
FRIES,$0,39104.9,37584.1,96.1109%,$0,$0,0,$0,39104.906943150641343338,$0,0x393B312C01048b3ed2720bF1B090084C09e408A1,true
FREE,$0,9999995901748.4,9999995866921.4,100%,$28099988.5,$28099988.4,0,$0,9999995901748.3655978112726762,$28099988.5,0x12e34cDf6A031a10FE241864c32fB03a4FDaD739,true
PROPEL,$0.0013,7345939545,7345939245,100%,$9229805.7,$9229805.4,0,$0,7345939544.98433638,$9229805.7,0x9B44Df3318972bE845d83f961735609137C4C23c,true
