Symbol,Price,BEP20 Circulation,BEP20 Used Amount,BEP20 Used Ratio,BEP20 Circulation Market Capacity,BEP20 Used Market Capacity,BPE2 Circulation,BEP2 Circulation Market Capacity,TotalSupply,Total Market Capacity,BEP20 Contract,Need Rebalancing?
SXP-CCC,$3.6011,214323463.3,173013676,80.7255%,$771807632.7,$623045529.9,71045324.7,$255843774.9,285368788,$1027651407.7,0x47BEAd2563dCBf3bF2c9407fEa4dC236fAbA485A,true
TWT-8C2,$0.799,191353679.8,137048028.8,71.6203%,$152896150.1,$109504640.9,808646308.2,$646127670.3,999999988,$799023820.4,0x4B0F1812e5Df2A09796481Ff14017e6005508003,false
ANKR-E97,$0.1008,9058706864,221571205.2,2.4459%,$912932401.3,$22329846.3,941293136,$94863098.7,10000000000,$1007795500,0xf307910A4c7bbc79691fD374889b36d8531B08e3,false
EGLD-745,$152.1206,599888.3,54557.9,9.0947%,$91255363.3,$8299372.9,111.7,$16995.7,600000,$91272359,0xbF7c81FFF98BbE61B40Ed186e4AfD6DDd01337fe,false
Cake,$23.88,211762571.2,210230161.8,99.2764%,$5056890201.3,$5020296263.3,0,$0,211762571.242260171018198965,$5056890201.3,0x0E09FaBB73Bd3Ade0a17ECC321fD13a19e81cE82,true
ALPHA,$1.009,1000000000,872000450.9,87.2%,$1008994540,$879843693.8,0,$0,1000000000,$1008994540,0xa1faa113cbE53436Df28FF0aEe54275c13B40975,true
XVS,$35.4572,29956446.8,27134809.5,90.5809%,$1062171663,$962124310.5,0,$0,29956446.813351819953400642,$1062171663,0xcF6BB5389c92Bdda8a3747Ddb454cB7a64626C63,true
BURGER,$5.3708,14646798.6,8236985.1,56.2374%,$78664317.7,$44238801,0,$0,14646798.61076758085185127,$78664317.7,0xAe9269f27437f0fcBC232d39Ec814844a51d6b8f,true
PROM,$20.84,19250000,16916179.1,87.8763%,$401170000,$352533172.7,0,$0,19250000,$401170000,0xaF53d56ff99f1322515E54FdDE93FF8b3b7DAFd5,true
CTK,$2.0929,9063362.2,4824143.8,53.2269%,$18968525.2,$10096351.7,0,$0,9063362.190028,$18968525.2,0xA8c2B8eec3d368C0253ad3dae65a5F2BBB89c929,true
SPARTA,$0.5019,3563854.9,3514722.8,98.6214%,$1788534.8,$1763877.7,0,$0,3563854.918512739151735725,$1788534.8,0xE4Ae305ebE1AbE663f261Bc00534067C80ad677C,true
crADA,$0,162261554.4,162261554.4,100%,$0,$0,0,$0,162261554.43108687,$0,0x81C15D3E956e55e77E1f3F257f0A65Bd2725fC55,true
BAKE,$2.5802,286793505.3,184533808,64.3438%,$739984889.1,$476134316,0,$0,286793505.26007510953522189,$739984889.1,0xE02dF9e3e622DeBdD69fb838bB799E3F168902c5,true
ANY,$3.33,3002017.5,3002017.5,100%,$9996718.3,$9996718.3,0,$0,3002017.50483856673291165,$9996718.3,0xF68C9Df95a18B2A5a5fa1124d79EEEffBaD0B6Fa,true
RAVEN,$0.0011,330929005.8,329929026.6,99.6978%,$379029.5,$377884.2,0,$0,330929005.80516629,$379029.5,0xcD7C5025753a49f1881B31C48caA7C517Bb46308,true
STM,$0,99000000,99000000,100%,$0,$0,0,$0,99000000,$0,0x90DF11a8ccE420675e73922419e3f4f3Fe13CCCb,true
CAN,$0.0819,12016048.5,2980365.8,24.8032%,$984234.5,$244121.8,0,$0,12016048.517418074474398525,$984234.5,0x007EA5C0Ea75a8DF45D288a4debdD5bb633F9e56,true
STAX,$4.5,22140603.6,22140603.6,100%,$99632716.2,$99632716.2,0,$0,22140603.596471713570608714,$99632716.2,0x0Da6Ed8B13214Ff28e9Ca979Dd37439e8a88F6c4,true
FRIES,$0,40742.1,39358.6,96.6041%,$0,$0,0,$0,40742.135842202190085999,$0,0x393B312C01048b3ed2720bF1B090084C09e408A1,true
FREE,$0,9999995899899.7,9999995865072.7,100%,$22999990.6,$22999990.5,0,$0,9999995899899.72718393654425428,$22999990.6,0x12e34cDf6A031a10FE241864c32fB03a4FDaD739,true
PROPEL,$0.0006,7346187399.6,7346187099.6,100%,$4372230.4,$4372230.2,0,$0,7346187399.57005429,$4372230.4,0x9B44Df3318972bE845d83f961735609137C4C23c,true
CBIX,$0.0034,14923687.1,14923687.1,100%,$50678.2,$50678.2,0,$0,14923687.120133548759277399,$50678.2,0x34681C1035F97E1eDcccec5f142e02FF81a3A230,true
INNBC,$0,149942288.6,60967462.3,40.6606%,$176.9,$71.9,0,$0,149942288.58899,$176.9,0xdF1F0026374d4BCc490BE5E316963Cf6Df2FfF19,true
FOR,$0.09,305000000,159766158.1,52.3823%,$27435970,$14371605,0,$0,304999999.999999630559144645,$27435970,0x658A109C5900BC6d2357c87549B651670E5b0539,true
MILK,$0,12752.9,12752.9,100%,$0,$0,0,$0,12752.948631640819523615,$0,0x8E9f5173e16Ff93F81579d73A7f9723324d6B6aF,true
KOGE,$7.48,3454114.8,3454114.8,100%,$25836778.4,$25836778.4,0,$0,3454114.762019927897803359,$25836778.4,0xe6DF05CE8C8301223373CF5B969AFCb1498c5528,true
KHP,$0,7964.7,7964.7,100%,$0,$0,0,$0,7964.713792744011223882,$0,0x15B3d410fCd0d695E1bbe4F717F8E1B6D0Fb2D0C,true
BHC,$40,50000,50000,100%,$2000000,$2000000,0,$0,50000.000000000000057005,$2000000,0x6fd7c98458a943f469E1Cf4eA85B173f5Cd342F4,true
DOS,$0.0415,11931645.4,11931645.4,100%,$495108.4,$495108.4,0,$0,11931645.3849594,$495108.4,0xDc0f0a5719c39764b011eDd02811BD228296887C,true
crADA,$0,162261554.4,162261554.4,100%,$0,$0,0,$0,162261554.43108687,$0,0x81C15D3E956e55e77E1f3F257f0A65Bd2725fC55,true
PSG,$34.8618,2000000,1878476.9,93.9238%,$69723580.9,$65487066.7,0,$0,2000000,$69723580.9,0xBc5609612b7C44BEf426De600B5fd1379DB2EcF1,true
JUV,$13.8887,2000000,1778538.1,88.9269%,$27777338.9,$24701527.7,0,$0,2000000,$27777338.9,0xC40C9A843E1c6D01b7578284a9028854f6683b1B,true
OG,$6.0198,2000000,436929.8,21.8465%,$12039673.1,$2630245.7,0,$0,2000000,$12039673.1,0xf05E45aD22150677a017Fbd94b84fBB63dc9b44c,true
ASR,$8.3673,2000000,874400.5,43.72%,$16734646,$7316391.6,0,$0,2000000,$16734646,0x80D5f92C2c8C682070C95495313dDB680B267320,true
ATM,$18.4519,2000000,987263.8,49.3632%,$36903739.6,$18216863.5,0,$0,2000000,$36903739.6,0x25E9d05365c867E59C1904E7463Af9F312296f9E,true
BTCST,$24.5017,14999991.6,10005954,66.7064%,$367524970.2,$245162667.4,0,$0,14999991.55850715,$367524970.2,0x78650B139471520656b9E7aA7A5e9276814a38e9,true
BDO,$0.048,33408189.3,33408189.3,100%,$1602007.9,$1602007.9,0,$0,33408189.275641462970827359,$1602007.9,0x190b589cf9Fb8DDEabBFeae36a813FFb2A702454,true
sBDO,$0,94657.6,94657.6,100%,$0,$0,0,$0,94657.564402587502833748,$0,0x0d9319565be7f53CeFE84Ad201Be3f40feAE2740,true
DITTO,$1.1,2068471.7,2068471.7,100%,$2275318.9,$2275318.9,0,$0,2068471.712485238,$2275318.9,0x233d91A0713155003fc4DcE0AFa871b508B3B715,true
UST,$0,36442274.2,36442274.2,100%,$0,$0,0,$0,36442274.249460308236675545,$0,0x23396cF899Ca06c4472205fC903bDB4de249D6fC,true
LUNA,$29.702,6488.3,6488.3,100%,$192715.3,$192715.3,0,$0,6488.303186999999999997,$192715.3,0xECCF35F941Ab67FfcAA9A1265C2fF88865caA005,true
