Symbol,Price,BEP20 Circulation,BEP20 Used Amount,BEP20 Used Ratio,BEP20 Circulation Market Capacity,BEP20 Used Market Capacity,BPE2 Circulation,BEP2 Circulation Market Capacity,TotalSupply,Total Market Capacity,BEP20 Contract,Need Rebalancing?
SXP-CCC,$0.3435,214466480.6,109421551.4,51.0204%,$73670411.4,$37586902.5,70902307.4,$24355331.1,285368788,$98025742.5,0x47BEAd2563dCBf3bF2c9407fEa4dC236fAbA485A,true
TWT-8C2,$0.9442,211462549.2,201949558.3,95.5013%,$199660151.9,$190678111.2,788164966.1,$744174973,999627515.343594015039084711,$943835124.9,0x4B0F1812e5Df2A09796481Ff14017e6005508003,true
ANKR-E97,$0.0334,9059716110.1,259203823.7,2.8611%,$303020777.7,$8669603.3,940283889.9,$31449722.3,10000000000,$334470500,0xf307910A4c7bbc79691fD374889b36d8531B08e3,false
EGLD-745,$48.667,599838.3,282919.7,47.166%,$29192346.4,$13768863.9,161.7,$7871.7,600000,$29200218.1,0xbF7c81FFF98BbE61B40Ed186e4AfD6DDd01337fe,false
Cake,$3.89,325003971.9,320460029.3,98.6019%,$1264265450.8,$1246589514,0,$0,325003971.917009552410977533,$1264265450.8,0x0E09FaBB73Bd3Ade0a17ECC321fD13a19e81cE82,true
ALPHA,$0.1086,1000000000,514176050.4,51.4176%,$108611730,$55845550.4,0,$0,999999999.999923854699263676,$108611730,0xa1faa113cbE53436Df28FF0aEe54275c13B40975,true
XVS,$4.5223,29732355.5,24072119.3,80.9627%,$134458571.8,$108861296.9,0,$0,29732355.48660464150696425,$134458571.8,0xcF6BB5389c92Bdda8a3747Ddb454cB7a64626C63,true
BURGER,$1.054,24095375.1,-382489.6,-1.5874%,$25396911.4,$-403150.2,0,$0,24095375.102882950807245881,$25396911.4,0xAe9269f27437f0fcBC232d39Ec814844a51d6b8f,true
PROM,$5.5586,19250000,17081276,88.7339%,$107003714.9,$94948570.7,0,$0,19250000,$107003714.9,0xaF53d56ff99f1322515E54FdDE93FF8b3b7DAFd5,true
CTK,$0.9501,9117788.7,3875796.6,42.5081%,$8662831.4,$3682403,0,$0,9117788.716997,$8662831.4,0xA8c2B8eec3d368C0253ad3dae65a5F2BBB89c929,true
FIS,$0.3212,500000,475119.1,95.0238%,$160583.3,$152592.4,0,$0,500000,$160583.3,0xF4bafAEAE73a4A7C8b6479970075e91e641fB1FC,true
SPARTA,$0.0143,2507310.2,1742160,69.4832%,$35734.4,$24829.4,0,$0,2507310.210035752891733912,$35734.4,0xE4Ae305ebE1AbE663f261Bc00534067C80ad677C,true
crADA,$0,5436049.3,5436049.3,100%,$0,$0,0,$0,5436049.32432873,$0,0x81C15D3E956e55e77E1f3F257f0A65Bd2725fC55,true
BAKE,$0.23,288186778.4,206745518.8,71.7401%,$66282959,$47551469.3,0,$0,288186778.419858167452445428,$66282959,0xE02dF9e3e622DeBdD69fb838bB799E3F168902c5,true
ANY,$12.3279,4011485.7,4010255.6,99.9693%,$49453287.1,$49438121.7,0,$0,4011485.740427436147844408,$49453287.1,0xF68C9Df95a18B2A5a5fa1124d79EEEffBaD0B6Fa,true
RAVEN,$0.0002,815671662.5,815671662.5,100%,$150450.6,$150450.6,0,$0,815671662.46729932,$150450.6,0xcD7C5025753a49f1881B31C48caA7C517Bb46308,true
STM,$0,99000000,99000000,100%,$0,$0,0,$0,99000000,$0,0x90DF11a8ccE420675e73922419e3f4f3Fe13CCCb,true
