Symbol,Price,BEP20 Circulation,BEP20 Used Amount,BEP20 Used Ratio,BEP20 Circulation Market Capacity,BEP20 Used Market Capacity,BPE2 Circulation,BEP2 Circulation Market Capacity,TotalSupply,Total Market Capacity,BEP20 Contract,Need Rebalancing?
SXP-CCC,$0.2404,214484071,129333709.6,60.2999%,$51565923.6,$31094207.4,70884717,$17041992.4,285368788,$68607916,0x47BEAd2563dCBf3bF2c9407fEa4dC236fAbA485A,true
TWT-8C2,$2.1085,215590326.9,205316381.7,95.2345%,$454577003.4,$432914161.1,783989504.7,$1653059322.2,999579831.632594015039084711,$2107636325.6,0x4B0F1812e5Df2A09796481Ff14017e6005508003,true
ANKR-E97,$0.023,9060793444.6,260264906.6,2.8724%,$208204438.9,$5980525.8,939206555.4,$21581661.1,10000000000,$229786100,0xf307910A4c7bbc79691fD374889b36d8531B08e3,false
EGLD-745,$42.5203,299837.8,223174.9,74.4319%,$12749194,$9489465.8,162.2,$6897.5,300000,$12756091.5,0xbF7c81FFF98BbE61B40Ed186e4AfD6DDd01337fe,true
Cake,$3.96,350428749.3,343053535.9,97.8954%,$1387697847.1,$1358492002,0,$0,350428749.256157536130847998,$1387697847.1,0x0E09FaBB73Bd3Ade0a17ECC321fD13a19e81cE82,true
ALPHA,$0.0919,1000000000,512599327.2,51.2599%,$91890860,$47103193,0,$0,999999999.999923854699263676,$91890860,0xa1faa113cbE53436Df28FF0aEe54275c13B40975,true
XVS,$4.0196,29732578.2,24950934.7,83.9178%,$119513304.3,$100292972.6,0,$0,29732578.15932760150696425,$119513304.3,0xcF6BB5389c92Bdda8a3747Ddb454cB7a64626C63,true
BURGER,$0.5548,32853414.7,-1342902.1,-4.0876%,$18227669.5,$-745066.4,0,$0,32853414.734687210807245881,$18227669.5,0xAe9269f27437f0fcBC232d39Ec814844a51d6b8f,true
PROM,$4.3807,19250000,17060870.9,88.6279%,$84329101.5,$74739112.5,0,$0,19250000,$84329101.5,0xaF53d56ff99f1322515E54FdDE93FF8b3b7DAFd5,true
CTK,$0.762,9083837.5,3813317.8,41.9792%,$6922281.4,$2905914.9,0,$0,9083837.485148,$6922281.4,0xA8c2B8eec3d368C0253ad3dae65a5F2BBB89c929,true
FIS,$0.2858,500000,404925.4,80.9851%,$142910.1,$115735.8,0,$0,500000,$142910.1,0xF4bafAEAE73a4A7C8b6479970075e91e641fB1FC,true
SPARTA,$0.0127,1741173.3,1741171.3,99.9999%,$22102.9,$22102.8,0,$0,1741173.296695612891733912,$22102.9,0xE4Ae305ebE1AbE663f261Bc00534067C80ad677C,true
crADA,$0,3033746.9,3033746.9,100%,$0,$0,0,$0,3033746.91653951,$0,0x81C15D3E956e55e77E1f3F257f0A65Bd2725fC55,true
BAKE,$0.1869,288189199,250828146.1,87.0359%,$53859198.1,$46876853.3,0,$0,288189198.955218647452445428,$53859198.1,0xE02dF9e3e622DeBdD69fb838bB799E3F168902c5,true
ANY,$12.3279,4064054.8,4062828,99.9698%,$50101355,$50086229.9,0,$0,4064054.845376526512001751,$50101355,0xF68C9Df95a18B2A5a5fa1124d79EEEffBaD0B6Fa,true
RAVEN,$0.0004,1276511824.6,1276511824.6,100%,$474479.4,$474479.4,0,$0,1276511824.59918374,$474479.4,0xcD7C5025753a49f1881B31C48caA7C517Bb46308,true
STM,$0,99000000,99000000,100%,$0,$0,0,$0,99000000,$0,0x90DF11a8ccE420675e73922419e3f4f3Fe13CCCb,true
