Symbol,Price,BEP20 Circulation,BEP20 Used Amount,BEP20 Used Ratio,BEP20 Circulation Market Capacity,BEP20 Used Market Capacity,BPE2 Circulation,BEP2 Circulation Market Capacity,TotalSupply,Total Market Capacity,BEP20 Contract,Need Rebalancing?
SXP-CCC,$0.404,214456965.3,109029461.8,50.8398%,$86643106,$44049169.5,70911822.7,$28649200.4,285368788,$115292306.3,0x47BEAd2563dCBf3bF2c9407fEa4dC236fAbA485A,true
TWT-8C2,$1.027,211301253.7,200614748.6,94.9425%,$217012756.2,$206037393.3,788333262.4,$809642020.8,999634516.113594015039084711,$1026654777,0x4B0F1812e5Df2A09796481Ff14017e6005508003,true
ANKR-E97,$0.0367,9059690910.3,250025183.2,2.7598%,$332283461.3,$9170206.1,940309089.7,$34487838.7,10000000000,$366771300,0xf307910A4c7bbc79691fD374889b36d8531B08e3,false
EGLD-745,$53.357,599832.7,282725.4,47.134%,$32005253.6,$15085369,167.3,$8929,600000,$32014182.6,0xbF7c81FFF98BbE61B40Ed186e4AfD6DDd01337fe,false
Cake,$3.9,321432724.4,308316157.2,95.9193%,$1253587625,$1202433013.1,0,$0,321432724.366581538568273262,$1253587625,0x0E09FaBB73Bd3Ade0a17ECC321fD13a19e81cE82,true
ALPHA,$0.1297,1000000000,514118442.5,51.4118%,$129667110,$66664252.6,0,$0,999999999.999923854699263676,$129667110,0xa1faa113cbE53436Df28FF0aEe54275c13B40975,true
XVS,$5.6681,29732303.7,23843268,80.1931%,$168526958,$135147059.9,0,$0,29732303.65000749150696425,$168526958,0xcF6BB5389c92Bdda8a3747Ddb454cB7a64626C63,true
BURGER,$1.1675,24095325.6,-110466.9,-0.4585%,$28130649.3,$-128967.1,0,$0,24095325.640738620807245881,$28130649.3,0xAe9269f27437f0fcBC232d39Ec814844a51d6b8f,true
PROM,$6.1022,19250000,17091398.1,88.7865%,$117467512.8,$104295274.2,0,$0,19250000,$117467512.8,0xaF53d56ff99f1322515E54FdDE93FF8b3b7DAFd5,true
CTK,$0.8829,9108392.5,3930123.8,43.1484%,$8042052,$3470015.1,0,$0,9108392.511203,$8042052,0xA8c2B8eec3d368C0253ad3dae65a5F2BBB89c929,true
