Symbol,Price,BEP20 Circulation,BEP20 Used Amount,BEP20 Used Ratio,BEP20 Circulation Market Capacity,BEP20 Used Market Capacity,BPE2 Circulation,BEP2 Circulation Market Capacity,TotalSupply,Total Market Capacity,BEP20 Contract,Need Rebalancing?
SXP-CCC,$0.2072,214486767.7,131141536.9,61.142%,$44445576.9,$27174922.4,70882020.3,$14688049.6,285368788,$59133626.6,0x47BEAd2563dCBf3bF2c9407fEa4dC236fAbA485A,true
TWT-8C2,$1.4448,216550211,205689083.2,94.9845%,$312874919.5,$297182602.8,783023020.6,$1131323139.3,999573231.632594015039084711,$1444198058.8,0x4B0F1812e5Df2A09796481Ff14017e6005508003,true
ANKR-E97,$0.0159,9060869466.7,9051538542.7,99.897%,$144018714.6,$143870403.5,939130533.3,$14927085.4,10000000000,$158945800,0xf307910A4c7bbc79691fD374889b36d8531B08e3,false
EGLD-745,$32.9235,299837.4,238848.4,79.6593%,$9871695.8,$7863724.4,162.6,$5354.3,300000,$9877050.1,0xbF7c81FFF98BbE61B40Ed186e4AfD6DDd01337fe,true
Cake,$3.2,358559837.9,342743044.8,95.5888%,$1147391481.3,$1096777743.4,0,$0,358559837.903282122794156106,$1147391481.3,0x0E09FaBB73Bd3Ade0a17ECC321fD13a19e81cE82,true
ALPHA,$0.0791,1000000000,511946915.7,51.1947%,$79114020,$40502178.5,0,$0,999999999.999923854699263676,$79114020,0xa1faa113cbE53436Df28FF0aEe54275c13B40975,true
XVS,$3.9615,29732603.4,24965151.2,83.9656%,$117784832.9,$98898711.3,0,$0,29732603.35432760150696425,$117784832.9,0xcF6BB5389c92Bdda8a3747Ddb454cB7a64626C63,true
BURGER,$0.5091,32853393.8,-1553216.1,-4.7277%,$16724926.9,$-790707.5,0,$0,32853393.774687210807245881,$16724926.9,0xAe9269f27437f0fcBC232d39Ec814844a51d6b8f,true
PROM,$3.8819,19250000,17058325.7,88.6147%,$74726823.8,$66218935,0,$0,19250000,$74726823.8,0xaF53d56ff99f1322515E54FdDE93FF8b3b7DAFd5,true
CTK,$0.7133,9137205.7,4131200.6,45.213%,$6517270.8,$2946650.7,0,$0,9137205.665148,$6517270.8,0xA8c2B8eec3d368C0253ad3dae65a5F2BBB89c929,true
FIS,$0.2755,500000,413122.2,82.6244%,$137756.2,$113820.3,0,$0,500000,$137756.2,0xF4bafAEAE73a4A7C8b6479970075e91e641fB1FC,true
SPARTA,$0.0119,1741651.2,1741649.2,99.9999%,$20673.3,$20673.3,0,$0,1741651.225543672891733912,$20673.3,0xE4Ae305ebE1AbE663f261Bc00534067C80ad677C,true
crADA,$0,2185236.2,2185236.2,100%,$0,$0,0,$0,2185236.23083782,$0,0x81C15D3E956e55e77E1f3F257f0A65Bd2725fC55,true
BAKE,$0.1332,288189645.5,230328237.3,79.9225%,$38398322.1,$30688881.4,0,$0,288189645.509015077452445428,$38398322.1,0xE02dF9e3e622DeBdD69fb838bB799E3F168902c5,true
ANY,$12.3279,4058913.7,4057683.8,99.9697%,$50037975.3,$50022813,0,$0,4058913.699246096512001751,$50037975.3,0xF68C9Df95a18B2A5a5fa1124d79EEEffBaD0B6Fa,true
RAVEN,$0.0004,1380534450.2,1380534450.2,100%,$497020,$497020,0,$0,1380534450.21645242,$497020,0xcD7C5025753a49f1881B31C48caA7C517Bb46308,true
STM,$0,99000000,99000000,100%,$0,$0,0,$0,99000000,$0,0x90DF11a8ccE420675e73922419e3f4f3Fe13CCCb,true
CAN,$0.0093,13042218.2,4006535.5,30.7197%,$121660.2,$37373.7,0,$0,13042218.181732984474398525,$121660.2,0x007EA5C0Ea75a8DF45D288a4debdD5bb633F9e56,true
STAX,$0.2453,22140603.6,22140603.6,100%,$5431842.8,$5431842.8,0,$0,22140603.596471713570608714,$5431842.8,0x0Da6Ed8B13214Ff28e9Ca979Dd37439e8a88F6c4,true
FRIES,$0,42491.2,38824.3,91.3702%,$0,$0,0,$0,42491.176113524464900974,$0,0x393B312C01048b3ed2720bF1B090084C09e408A1,true
FREE,$0,9996799149986.2,9996799115159.2,100%,$0,$0,0,$0,9996799149986.166844968338926719,$0,0x12e34cDf6A031a10FE241864c32fB03a4FDaD739,true
