Symbol,Price,BEP20 Circulation,BEP20 Used Amount,BEP20 Used Ratio,BEP20 Circulation Market Capacity,BEP20 Used Market Capacity,BPE2 Circulation,BEP2 Circulation Market Capacity,TotalSupply,Total Market Capacity,BEP20 Contract,Need Rebalancing?
SXP-CCC,$0.3608,284638673,284612223.9,99.9907%,$102705048.1,$102695504.5,730115,$263444.5,285368788,$102968492.6,0x47BEAd2563dCBf3bF2c9407fEa4dC236fAbA485A,true
TWT-8C2,$0.865,220174412.5,217850919.5,98.9447%,$190461023.4,$188451094.8,779327287,$674154053.6,999501699.407594015039084711,$864615077,0x4B0F1812e5Df2A09796481Ff14017e6005508003,true
ANKR-E97,$0.0253,9063550866,9036394924.8,99.7004%,$229260343.9,$228573440.9,936449134,$23687256.1,10000000000,$252947600,0xf307910A4c7bbc79691fD374889b36d8531B08e3,false
EGLD-745,$33.0962,299798.8,180525.3,60.2155%,$9922197,$5974698.1,201.2,$6659,300000,$9928856,0xbF7c81FFF98BbE61B40Ed186e4AfD6DDd01337fe,true
Cake,$1.52,389604147.5,346595832.9,88.961%,$592198304.2,$526825666.1,0,$0,389604147.532224355157487601,$592198304.2,0x0E09FaBB73Bd3Ade0a17ECC321fD13a19e81cE82,true
ALPHA,$0.1023,1000000000,502822857.5,50.2823%,$102277900,$51427665.9,0,$0,999999999.999923854699263676,$102277900,0xa1faa113cbE53436Df28FF0aEe54275c13B40975,true
XVS,$4.4923,29732835.9,25138792.6,84.5489%,$133567433.6,$112929827.1,0,$0,29732835.87447763446928022,$133567433.6,0xcF6BB5389c92Bdda8a3747Ddb454cB7a64626C63,true
BURGER,$0.3687,42819986.2,-6312806.5,-14.7427%,$15787352.5,$-2327476.3,0,$0,42819986.220985317128223979,$15787352.5,0xAe9269f27437f0fcBC232d39Ec814844a51d6b8f,true
PROM,$3.935,19250000,16785815.9,87.199%,$75748892.6,$66052310.1,0,$0,19250000,$75748892.6,0xaF53d56ff99f1322515E54FdDE93FF8b3b7DAFd5,true
CTK,$0.6031,9136275,4265505.3,46.6876%,$5509769.9,$2572378,0,$0,9136274.973991,$5509769.9,0xA8c2B8eec3d368C0253ad3dae65a5F2BBB89c929,true
FIS,$0.2858,831451.5,549917,66.1394%,$237670.1,$157193.6,0,$0,831451.466325,$237670.1,0xF4bafAEAE73a4A7C8b6479970075e91e641fB1FC,true
SPARTA,$0.0066,1741574.2,1741572.2,99.9999%,$11442.2,$11442.2,0,$0,1741574.175107835095253529,$11442.2,0xE4Ae305ebE1AbE663f261Bc00534067C80ad677C,true
crADA,$0,1545566.5,1545566.5,100%,$0,$0,0,$0,1545566.50817848,$0,0x81C15D3E956e55e77E1f3F257f0A65Bd2725fC55,true
BAKE,$0.0941,288211978.2,96061679.1,33.3302%,$27121554.1,$9039673,0,$0,288211978.195494824754677018,$27121554.1,0xE02dF9e3e622DeBdD69fb838bB799E3F168902c5,true
ANY,$12.3279,4125491.9,4124289.7,99.9709%,$50858746.6,$50843925.8,0,$0,4125491.931152096512001751,$50858746.6,0xF68C9Df95a18B2A5a5fa1124d79EEEffBaD0B6Fa,true
RAVEN,$0.0005,1627231764.8,1627231764.8,100%,$839619,$839619,0,$0,1627231764.799617576787248039,$839619,0xcD7C5025753a49f1881B31C48caA7C517Bb46308,true
STM,$0,99000000,99000000,100%,$0,$0,0,$0,99000000,$0,0x90DF11a8ccE420675e73922419e3f4f3Fe13CCCb,true
CAN,$0.0047,13252971.2,13252971.2,100%,$61945.2,$61945.2,0,$0,13252971.215776374474398525,$61945.2,0x007EA5C0Ea75a8DF45D288a4debdD5bb633F9e56,true
STAX,$0.1547,22140603.6,22140603.6,100%,$3424088.6,$3424088.6,0,$0,22140603.596471713570608714,$3424088.6,0x0Da6Ed8B13214Ff28e9Ca979Dd37439e8a88F6c4,true
FRIES,$0,42270.7,38603.8,91.3252%,$0,$0,0,$0,42270.670491304075619935,$0,0x393B312C01048b3ed2720bF1B090084C09e408A1,true
FREE,$0,9996771210319.6,9996770598787.6,100%,$0,$0,0,$0,9996771210319.649932190139088271,$0,0x12e34cDf6A031a10FE241864c32fB03a4FDaD739,true
