Symbol,Price,BEP20 Circulation,BEP20 Used Amount,BEP20 Used Ratio,BEP20 Circulation Market Capacity,BEP20 Used Market Capacity,BPE2 Circulation,BEP2 Circulation Market Capacity,TotalSupply,Total Market Capacity,BEP20 Contract,Need Rebalancing?
SXP-CCC,$0.3505,284639013.9,284612442.2,99.9907%,$99775811.5,$99766497.2,729774.1,$255811,285368787.999999999990585539,$100031622.5,0x47BEAd2563dCBf3bF2c9407fEa4dC236fAbA485A,true
TWT-8C2,$0.9242,220190886.6,217868761.5,98.9454%,$203508505,$201362311.7,779307312.8,$720264442.4,999498199.40759401503596606,$923772947.5,0x4B0F1812e5Df2A09796481Ff14017e6005508003,true
ANKR-E97,$0.0268,9063553418.8,9033954277.8,99.6734%,$242531625.9,$241739582.5,936446581.2,$25058374.1,9999999999.999999999769317128,$267590000,0xf307910A4c7bbc79691fD374889b36d8531B08e3,false
EGLD-745,$32.6989,299798.6,181197.6,60.4398%,$9803099.4,$5924972.5,201.4,$6585,300000,$9809684.4,0xbF7c81FFF98BbE61B40Ed186e4AfD6DDd01337fe,true
Cake,$1.51,395061731.1,351503488.8,88.9743%,$596543214,$530770268.1,0,$0,395061731.097260745417894108,$596543214,0x0E09FaBB73Bd3Ade0a17ECC321fD13a19e81cE82,true
ALPHA,$0.1048,1000000000,502798581.8,50.2799%,$104808430,$52697530,0,$0,999999999.999923854553091634,$104808430,0xa1faa113cbE53436Df28FF0aEe54275c13B40975,true
XVS,$4.4765,29732835.9,25152949.9,84.5965%,$133100387.6,$112598320.6,0,$0,29732835.874444962956263574,$133100387.6,0xcF6BB5389c92Bdda8a3747Ddb454cB7a64626C63,true
BURGER,$0.3753,42819986.2,-6284728.5,-14.6771%,$16069804.3,$-2358579.9,0,$0,42819986.220985317111836335,$16069804.3,0xAe9269f27437f0fcBC232d39Ec814844a51d6b8f,true
PROM,$4.18,19250000,16784179.5,87.1905%,$80465000,$70157870.4,0,$0,19250000,$80465000,0xaF53d56ff99f1322515E54FdDE93FF8b3b7DAFd5,true
CTK,$0.5901,9136275,4324082.4,47.3287%,$5391445,$2551702.1,0,$0,9136274.973991,$5391445,0xA8c2B8eec3d368C0253ad3dae65a5F2BBB89c929,true
FIS,$0.29,820788.8,551372.9,67.176%,$238028.8,$159898.1,0,$0,820788.837734,$238028.8,0xF4bafAEAE73a4A7C8b6479970075e91e641fB1FC,true
SPARTA,$0.0066,1741574.2,1741572.2,99.9999%,$11462.7,$11462.7,0,$0,1741574.175107835095253529,$11462.7,0xE4Ae305ebE1AbE663f261Bc00534067C80ad677C,true
crADA,$0,1545566.5,1545566.5,100%,$0,$0,0,$0,1545566.50817848,$0,0x81C15D3E956e55e77E1f3F257f0A65Bd2725fC55,true
BAKE,$0.0947,288211978.2,96794136.3,33.5844%,$27304813.7,$9170145.8,0,$0,288211978.195494824714112059,$27304813.7,0xE02dF9e3e622DeBdD69fb838bB799E3F168902c5,true
ANY,$12.3279,4125491.9,4124289.7,99.9709%,$50858746.6,$50843925.8,0,$0,4125491.931152096512001751,$50858746.6,0xF68C9Df95a18B2A5a5fa1124d79EEEffBaD0B6Fa,true
RAVEN,$0.0005,1627231764.8,1627231764.8,100%,$793584.7,$793584.7,0,$0,1627231764.799617576787248039,$793584.7,0xcD7C5025753a49f1881B31C48caA7C517Bb46308,true
STM,$0,99000000,99000000,100%,$0,$0,0,$0,99000000,$0,0x90DF11a8ccE420675e73922419e3f4f3Fe13CCCb,true
CAN,$0.0047,13252971.2,13252971.2,100%,$61945.2,$61945.2,0,$0,13252971.215776374474398525,$61945.2,0x007EA5C0Ea75a8DF45D288a4debdD5bb633F9e56,true
STAX,$0.1526,22140603.6,22140603.6,100%,$3377903.3,$3377903.3,0,$0,22140603.596471713570608714,$3377903.3,0x0Da6Ed8B13214Ff28e9Ca979Dd37439e8a88F6c4,true
FRIES,$0,42269,38602.1,91.3249%,$0,$0,0,$0,42269.032023648457323556,$0,0x393B312C01048b3ed2720bF1B090084C09e408A1,true
FREE,$0,9996771210319.6,9996770598787.6,100%,$0,$0,0,$0,9996771210319.649932190139088271,$0,0x12e34cDf6A031a10FE241864c32fB03a4FDaD739,true
PROPEL,$0,7789351724.8,7789348734.8,100%,$23601.7,$23601.7,0,$0,7789351724.796580654829090569,$23601.7,0x9B44Df3318972bE845d83f961735609137C4C23c,true
CBIX,$0.0006,14284385.3,13994513.3,97.9707%,$8269.8,$8102,0,$0,14284385.257891778759277399,$8269.8,0x34681C1035F97E1eDcccec5f142e02FF81a3A230,true
INNBC,$0,1246159940324.9,782840795148,62.8203%,$12014.2,$7547.4,0,$0,1246159940324.904136,$12014.2,0xdF1F0026374d4BCc490BE5E316963Cf6Df2FfF19,true
FOR,$0.0197,305000000,65604550.1,21.5097%,$6018223.4,$1294501.1,0,$0,304999999.99999963055914463,$6018223.4,0x658A109C5900BC6d2357c87549B651670E5b0539,true
MILK,$0,11867.4,11867.4,100%,$0,$0,0,$0,11867.401828440605909458,$0,0x8E9f5173e16Ff93F81579d73A7f9723324d6B6aF,true
KOGE,$10.07,3388229.1,3388229.1,100%,$34119466.9,$34119466.9,0,$0,3388229.083220782481176268,$34119466.9,0xe6DF05CE8C8301223373CF5B969AFCb1498c5528,true
KHP,$0,4186.5,4186.5,100%,$0,$0,0,$0,4186.518650743471338917,$0,0x15B3d410fCd0d695E1bbe4F717F8E1B6D0Fb2D0C,true
BHC,$10,50000,50000,100%,$500000,$500000,0,$0,49999.999904265836921401,$500000,0x6fd7c98458a943f469E1Cf4eA85B173f5Cd342F4,true
DOS,$0.0012,13600809.6,13015559.5,95.6969%,$16761,$16039.7,0,$0,13600809.56350642,$16761,0xDc0f0a5719c39764b011eDd02811BD228296887C,true
crADA,$0,1545566.5,1545566.5,100%,$0,$0,0,$0,1545566.50817848,$0,0x81C15D3E956e55e77E1f3F257f0A65Bd2725fC55,true
PSG,$3.7,2000000,1402762.9,70.1381%,$7400000,$5190222.7,0,$0,2000000,$7400000,0xBc5609612b7C44BEf426De600B5fd1379DB2EcF1,true
