Symbol,Price,BEP20 Circulation,BEP20 Used Amount,BEP20 Used Ratio,BEP20 Circulation Market Capacity,BEP20 Used Market Capacity,BPE2 Circulation,BEP2 Circulation Market Capacity,TotalSupply,Total Market Capacity,BEP20 Contract,Need Rebalancing?
SXP-CCC,$1.3543,214374722.9,103054300.7,48.072%,$290324670.9,$139564989.4,70994065.1,$96146263.5,285368788,$386470934.4,0x47BEAd2563dCBf3bF2c9407fEa4dC236fAbA485A,true
TWT-8C2,$0.5209,196321773.7,130861002.7,66.6564%,$102256850.1,$68160722.5,803618207.7,$418575408.4,999939981.38909998983250182,$520832258.5,0x4B0F1812e5Df2A09796481Ff14017e6005508003,true
ANKR-E97,$0.072,9059631257.1,238705206.9,2.6348%,$651992580.2,$17178847.5,940368742.9,$67675319.8,10000000000,$719667900,0xf307910A4c7bbc79691fD374889b36d8531B08e3,false
EGLD-745,$148.4339,599830,282086.8,47.0278%,$89035117,$41871246.3,170,$25230.8,600000,$89060347.8,0xbF7c81FFF98BbE61B40Ed186e4AfD6DDd01337fe,false
Cake,$7.17,262889721.5,251037721.2,95.4916%,$1884919303.4,$1799940461.2,0,$0,262889721.533835857081294694,$1884919303.4,0x0E09FaBB73Bd3Ade0a17ECC321fD13a19e81cE82,true
ALPHA,$0.3882,1000000000,893732659.2,89.3733%,$388181450,$346930439.6,0,$0,1000000000,$388181450,0xa1faa113cbE53436Df28FF0aEe54275c13B40975,true
XVS,$8.1599,29800838.2,26121620,87.654%,$243171796.6,$213149751.6,0,$0,29800838.186569683831677812,$243171796.6,0xcF6BB5389c92Bdda8a3747Ddb454cB7a64626C63,true
BURGER,$1.6627,17836382,9615242.6,53.908%,$29656643.4,$15987313,0,$0,17836381.968301987411228391,$29656643.4,0xAe9269f27437f0fcBC232d39Ec814844a51d6b8f,true
PROM,$9.4584,19250000,17141174.6,89.0451%,$182074586.7,$162128430.2,0,$0,19250000,$182074586.7,0xaF53d56ff99f1322515E54FdDE93FF8b3b7DAFd5,true
CTK,$1.3575,9121899.1,6470317.1,70.9317%,$12382663.3,$8783232.2,0,$0,9121899.121819,$12382663.3,0xA8c2B8eec3d368C0253ad3dae65a5F2BBB89c929,true
FIS,$0.734,500000,434322.5,86.8645%,$367010.4,$318801.7,0,$0,500000,$367010.4,0xF4bafAEAE73a4A7C8b6479970075e91e641fB1FC,true
SPARTA,$0.1373,2558403.7,2477241,96.8276%,$351330.2,$340184.6,0,$0,2558403.687754881839428483,$351330.2,0xE4Ae305ebE1AbE663f261Bc00534067C80ad677C,true
crADA,$0,85128156,85128156,100%,$0,$0,0,$0,85128155.95788894,$0,0x81C15D3E956e55e77E1f3F257f0A65Bd2725fC55,true
BAKE,$0.6223,289134894.6,245698964.4,84.9773%,$179930154.2,$152899748.1,0,$0,289134894.558686676892297636,$179930154.2,0xE02dF9e3e622DeBdD69fb838bB799E3F168902c5,true
ANY,$19.9562,3826832.8,2017254.2,52.7134%,$76369054.7,$40256735.4,0,$0,3826832.825101901091294772,$76369054.7,0xF68C9Df95a18B2A5a5fa1124d79EEEffBaD0B6Fa,true
RAVEN,$0.0006,350241632.8,350241632.8,100%,$226196.6,$226196.6,0,$0,350241632.83861295,$226196.6,0xcD7C5025753a49f1881B31C48caA7C517Bb46308,true
STM,$0,99000000,99000000,100%,$0,$0,0,$0,99000000,$0,0x90DF11a8ccE420675e73922419e3f4f3Fe13CCCb,true
CAN,$0.0173,12106187.5,3070504.8,25.3631%,$209773.1,$53205,0,$0,12106187.510024464474398525,$209773.1,0x007EA5C0Ea75a8DF45D288a4debdD5bb633F9e56,true
STAX,$1.06,22140603.6,22140603.6,100%,$23469039.8,$23469039.8,0,$0,22140603.596471713570608714,$23469039.8,0x0Da6Ed8B13214Ff28e9Ca979Dd37439e8a88F6c4,true
FRIES,$0,40586.4,39251.2,96.71%,$0,$0,0,$0,40586.430418945380974379,$0,0x393B312C01048b3ed2720bF1B090084C09e408A1,true
FREE,$0,9996816234187.7,9996816199360.7,100%,$0,$0,0,$0,9996816234187.727183936416851119,$0,0x12e34cDf6A031a10FE241864c32fB03a4FDaD739,true
PROPEL,$0.0003,7789244069.1,7789243769.1,100%,$2202876.1,$2202876,0,$0,7789244069.144385284829090569,$2202876.1,0x9B44Df3318972bE845d83f961735609137C4C23c,true
CBIX,$0.0015,11405049.2,11405049.2,100%,$16718.8,$16718.8,0,$0,11405049.225558728759277399,$16718.8,0x34681C1035F97E1eDcccec5f142e02FF81a3A230,true
INNBC,$0,6159940324.9,3362008387.5,54.5786%,$1048.6,$572.3,0,$0,6159940324.904136,$1048.6,0xdF1F0026374d4BCc490BE5E316963Cf6Df2FfF19,true
FOR,$0.0444,305000000,81516365.2,26.7267%,$13546144.9,$3620434.4,0,$0,304999999.99999963055914463,$13546144.9,0x658A109C5900BC6d2357c87549B651670E5b0539,true
MILK,$0,11867.4,11867.4,100%,$0,$0,0,$0,11867.402930372559864313,$0,0x8E9f5173e16Ff93F81579d73A7f9723324d6B6aF,true
KOGE,$64.36,3443448.8,3443448.8,100%,$221620365,$221620365,0,$0,3443448.803075552954799649,$221620365,0xe6DF05CE8C8301223373CF5B969AFCb1498c5528,true
KHP,$0,4179.4,4179.4,100%,$0,$0,0,$0,4179.368423330832573257,$0,0x15B3d410fCd0d695E1bbe4F717F8E1B6D0Fb2D0C,true
BHC,$48.53,50000,50000,100%,$2426500,$2426500,0,$0,49999.999904265836921401,$2426500,0x6fd7c98458a943f469E1Cf4eA85B173f5Cd342F4,true
DOS,$0.0172,12030059.1,12030059.1,100%,$206651.8,$206651.8,0,$0,12030059.11399779,$206651.8,0xDc0f0a5719c39764b011eDd02811BD228296887C,true
crADA,$0,85128156,85128156,100%,$0,$0,0,$0,85128155.95788894,$0,0x81C15D3E956e55e77E1f3F257f0A65Bd2725fC55,true
PSG,$13.1118,2000000,1392055.6,69.6028%,$26223680.5,$18252410.6,0,$0,2000000,$26223680.5,0xBc5609612b7C44BEf426De600B5fd1379DB2EcF1,true
JUV,$6.07,2000000,1794279.7,89.714%,$12140000,$10891278,0,$0,2000000,$12140000,0xC40C9A843E1c6D01b7578284a9028854f6683b1B,true
OG,$3.2114,2000000,428350.2,21.4175%,$6422802.6,$1375604.4,0,$0,2000000,$6422802.6,0xf05E45aD22150677a017Fbd94b84fBB63dc9b44c,true
ASR,$3.0023,2000000,856805.8,42.8403%,$6004502.3,$2572346.3,0,$0,2000000,$6004502.3,0x80D5f92C2c8C682070C95495313dDB680B267320,true
ATM,$5.0972,2000000,1058062.2,52.9031%,$10194485,$5393199.8,0,$0,2000000,$10194485,0x25E9d05365c867E59C1904E7463Af9F312296f9E,true
BTCST,$15.1696,14999888.4,10993242.1,73.2888%,$227542734.8,$166763398.7,0,$0,14999888.39386071,$227542734.8,0x78650B139471520656b9E7aA7A5e9276814a38e9,true
BDO,$0.0108,26715892.8,26715892.8,100%,$289182.4,$289182.4,0,$0,26715892.790066967962189374,$289182.4,0x190b589cf9Fb8DDEabBFeae36a813FFb2A702454,true
sBDO,$0,100001,100001,100%,$0,$0,0,$0,100000.999999999974848,$0,0x0d9319565be7f53CeFE84Ad201Be3f40feAE2740,true
DITTO,$0.5755,196802.8,196802.8,100%,$113257.3,$113257.3,0,$0,196802.849007544,$113257.3,0x233d91A0713155003fc4DcE0AFa871b508B3B715,true
UST,$0.9994,30680921.9,21950765.4,71.5453%,$30663763,$21938489,0,$0,30680921.912502245524113651,$30663763,0x23396cF899Ca06c4472205fC903bDB4de249D6fC,true
LUNA,$50.5757,10533,10533,100%,$532715.4,$532715.4,0,$0,10533.020874009999999997,$532715.4,0xECCF35F941Ab67FfcAA9A1265C2fF88865caA005,true
UST,$0.9994,30680921.9,21950765.4,71.5453%,$30663763,$21938489,0,$0,30680921.912502245524113651,$30663763,0x23396cF899Ca06c4472205fC903bDB4de249D6fC,true
KRT,$0,48554.2,48554.2,100%,$0,$0,0,$0,48554.206739,$0,0xfFBDB9BDCae97a962535479BB96cC2778D65F4dd,true
SDT,$0,1.6,1.6,100%,$0,$0,0,$0,1.596407,$0,0x7d5f9F8CF59986743f34BC137Fc197E2e22b7B05,true
MNT,$0,0.1,0.1,100%,$0,$0,0,$0,0.118782,$0,0x41D74991509318517226755E508695c4D1CE43a6,true
MIR,$1.1549,14483712.2,977763.7,6.7508%,$16727930.3,$1129266,0,$0,14483712.231028214097612472,$16727930.3,0x5B6DcF557E2aBE2323c48445E8CC948910d8c2c9,true
mAAPL,$0,1.6,1.6,100%,$0,$0,0,$0,1.563023,$0,0x900AEb8c40b26A8f8DfAF283F884b03EE7Abb3Ec,true
mGOOGL,$0,33.9,33.9,100%,$0,$0,0,$0,33.8949796847175425,$0,0x62D71B23bF15218C7d2D7E48DBbD9e9c650B173f,true
mTSLA,$0,230.7,230.7,100%,$0,$0,0,$0,230.717672926992358832,$0,0xF215A127A196e3988C09d052e16BcFD365Cd7AA3,true
mNFLX,$0,96.8,96.8,100%,$0,$0,0,$0,96.805373779141503149,$0,0xa04F060077D90Fe2647B61e4dA4aD1F97d6649dc,true
mQQQ,$0,0.7,0.7,100%,$0,$0,0,$0,0.717325,$0,0x1Cb4183Ac708e07511Ac57a2E45A835F048D7C56,true
mTWTR,$0,0.2,0.2,100%,$0,$0,0,$0,0.171732,$0,0x7426Ab52A0e057691E2544fae9C8222e958b2cfB,true
mMSFT,$0,0,0,100%,$0,$0,0,$0,0.032697,$0,0x0ab06caa3Ca5d6299925EfaA752A2D2154ECE929,true
mAMZN,$0,15.9,15.9,100%,$0,$0,0,$0,15.946039016698609101,$0,0x3947B992DC0147D2D89dF0392213781b04B25075,true
mBABA,$0,0.1,0.1,100%,$0,$0,0,$0,0.072561,$0,0xcA2f75930912B85d8B2914Ad06166483c0992945,true
mIAU,$0,0,0,100%,$0,$0,0,$0,0.005124,$0,0x1658AeD6C7dbaB2Ddbd8f5D898b0e9eAb0305813,true
mSLV,$0,0.6,0.6,100%,$0,$0,0,$0,0.581943,$0,0x211e763d0b9311c08EC92D72DdC20AB024b6572A,true
mUSO,$0,0.2,0.2,100%,$0,$0,0,$0,0.240219,$0,0x9cDDF33466cE007676C827C76E799F5109f1843C,true
mVIXY,$0,0,0,100%,$0,$0,0,$0,0.006553,$0,0x92E744307694Ece235cd02E82680ec37c657D23E,true
BAND,$3.4771,2622022.1,1696972.9,64.72%,$9117043,$5900551.1,0,$0,2622022.072450603288875956,$9117043,0xAD6cAEb32CD2c308980a548bD0Bc5AA4306c6c18,true
CREAM,$0.0004,128250,32847.4,25.612%,$48.7,$12.5,0,$0,128249.998325625974010991,$48.7,0xd4CB328A82bDf5f03eB737f37Fa6B370aef3e888,true
JULb,$4.54,605186.4,605186.4,100%,$2747546.4,$2747546.4,0,$0,605186.423094448069939247,$2747546.4,0x32dFFc3fE8E3EF3571bF8a72c0d0015C5373f41D,true
JulD,$0.0157,799383821,799383821,100%,$12512834.9,$12512834.9,0,$0,799383821.044064105824513501,$12512834.9,0x5A41F637C3f7553dBa6dDC2D3cA92641096577ea,true
