Symbol,Price,BEP20 Circulation,BEP20 Used Amount,BEP20 Used Ratio,BEP20 Circulation Market Capacity,BEP20 Used Market Capacity,BPE2 Circulation,BEP2 Circulation Market Capacity,TotalSupply,Total Market Capacity,BEP20 Contract,Need Rebalancing?
SXP-CCC,$4.7451,88790244.8,65833875.3,74.1454%,$421314407.8,$312385220.3,200924681.2,$953398239.1,289714926,$1374712646.9,0x47BEAd2563dCBf3bF2c9407fEa4dC236fAbA485A,false
TWT-8C2,$0.8468,182043717.6,91146593.8,50.0685%,$154155850.7,$77183551.8,817956280.4,$692650907.6,999999998,$846806758.3,0x4B0F1812e5Df2A09796481Ff14017e6005508003,false
ANKR-E97,$0.1594,9057579743.3,215737333.5,2.3818%,$1443990158.5,$34393579.2,942420256.7,$150243841.5,10000000000,$1594234000,0xf307910A4c7bbc79691fD374889b36d8531B08e3,false
EGLD-745,$225.0656,599956.5,52375.4,8.7299%,$135029596.9,$11787903.6,43.5,$9780.7,600000,$135039377.6,0xbF7c81FFF98BbE61B40Ed186e4AfD6DDd01337fe,false
Cake,$25.4869,149028172.2,138572680.3,92.9842%,$3798273112,$3531794543.6,0,$0,149028172.225450572141693165,$3798273112,0x0E09FaBB73Bd3Ade0a17ECC321fD13a19e81cE82,true
ALPHA,$1.6345,1000000000,193200164.6,19.32%,$1634504330,$315786505.5,0,$0,1000000000,$1634504330,0xa1faa113cbE53436Df28FF0aEe54275c13B40975,true
XVS,$83.1046,29999252.1,27585963.7,91.9555%,$2493076222.8,$2292520824.1,0,$0,29999252.08831529,$2493076222.8,0xcF6BB5389c92Bdda8a3747Ddb454cB7a64626C63,true
BURGER,$7.1187,12067130.6,6230226.2,51.6297%,$85902367.1,$44351154.8,0,$0,12067130.58761724426973381,$85902367.1,0xAe9269f27437f0fcBC232d39Ec814844a51d6b8f,true
PROM,$0,19250000,18440562.9,95.7951%,$0,$0,0,$0,19250000,$0,0xaF53d56ff99f1322515E54FdDE93FF8b3b7DAFd5,true
CTK,$3.2353,8559090.3,3055694.2,35.7012%,$27691197.8,$9886077.8,0,$0,8559090.336776,$27691197.8,0xA8c2B8eec3d368C0253ad3dae65a5F2BBB89c929,true
SPARTA,$1.88,64716895,36419998.5,56.2759%,$121667762.6,$68469597.2,0,$0,64716895.002469161768600013,$121667762.6,0xE4Ae305ebE1AbE663f261Bc00534067C80ad677C,true
crADA,$0,267596014.3,267596014.3,100%,$0,$0,0,$0,267596014.32590013,$0,0x81C15D3E956e55e77E1f3F257f0A65Bd2725fC55,true
BAKE,$2.0688,184561554.5,92719952.2,50.238%,$381823037.4,$191820088.8,0,$0,184561554.470311986947765767,$381823037.4,0xE02dF9e3e622DeBdD69fb838bB799E3F168902c5,true
ANY,$2.67,2489544.3,2489544.3,100%,$6647083.3,$6647083.3,0,$0,2489544.305498447944941517,$6647083.3,0xF68C9Df95a18B2A5a5fa1124d79EEEffBaD0B6Fa,true
RAVEN,$0,358661959.5,357661955.5,99.7212%,$0,$0,0,$0,358661959.50474613,$0,0xcD7C5025753a49f1881B31C48caA7C517Bb46308,true
STM,$0,99000000,99000000,100%,$0,$0,0,$0,99000000,$0,0x90DF11a8ccE420675e73922419e3f4f3Fe13CCCb,true
CAN,$0,2375111.8,791630.8,33.3303%,$0,$0,0,$0,2375111.825994394474398525,$0,0x007EA5C0Ea75a8DF45D288a4debdD5bb633F9e56,true
STAX,$3.4942,20816438.4,20816438.4,100%,$72735794.5,$72735794.5,0,$0,20816438.416142846721713164,$72735794.5,0x0Da6Ed8B13214Ff28e9Ca979Dd37439e8a88F6c4,true
FRIES,$0,36359.6,35889.1,98.7059%,$0,$0,0,$0,36359.60063937197845759,$0,0x393B312C01048b3ed2720bF1B090084C09e408A1,true
FREE,$0,9999995904595,9999995869768,100%,$59828515,$59828514.8,0,$0,9999995904595.013253408015395172,$59828515,0x12e34cDf6A031a10FE241864c32fB03a4FDaD739,true
PROPEL,$0.0027,7317285824,7317285524,100%,$19461048,$19461047.2,0,$0,7317285824.03746288,$19461048,0x9B44Df3318972bE845d83f961735609137C4C23c,true
CBIX,$0,16055037.8,16020375.8,99.7841%,$0,$0,0,$0,16055037.80334993,$0,0x34681C1035F97E1eDcccec5f142e02FF81a3A230,true
INNBC,$0,149994400,25057325.3,16.7055%,$0,$0,0,$0,149994400,$0,0xdF1F0026374d4BCc490BE5E316963Cf6Df2FfF19,true
FOR,$0.1533,205000000,140611324,68.5909%,$31420244.4,$21551425.2,0,$0,204999999.999999630559144645,$31420244.4,0x658A109C5900BC6d2357c87549B651670E5b0539,true
MILK,$0,13292,13292,100%,$0,$0,0,$0,13292,$0,0x8E9f5173e16Ff93F81579d73A7f9723324d6B6aF,true
KOGE,$0,3460388.8,3460388.8,100%,$0,$0,0,$0,3460388.805019927897803359,$0,0xe6DF05CE8C8301223373CF5B969AFCb1498c5528,true
KHP,$0,7742.4,7742.4,100%,$0,$0,0,$0,7742.372047907794231368,$0,0x15B3d410fCd0d695E1bbe4F717F8E1B6D0Fb2D0C,true
BHC,$370.8354,50000,50000,100%,$18541771,$18541771,0,$0,50000.000000000000057005,$18541771,0x6fd7c98458a943f469E1Cf4eA85B173f5Cd342F4,true
DOS,$0,109709.7,109709.7,100%,$0,$0,0,$0,109709.74324535,$0,0xDc0f0a5719c39764b011eDd02811BD228296887C,true
crADA,$0,267596014.3,267596014.3,100%,$0,$0,0,$0,267596014.32590013,$0,0x81C15D3E956e55e77E1f3F257f0A65Bd2725fC55,true
PSG,$35.3119,2000000,1774610,88.7305%,$70623768.5,$62664823.3,0,$0,2000000,$70623768.5,0xBc5609612b7C44BEf426De600B5fd1379DB2EcF1,true
JUV,$16.8007,2000000,1714375.6,85.7188%,$33601457.1,$28802759.2,0,$0,2000000,$33601457.1,0xC40C9A843E1c6D01b7578284a9028854f6683b1B,true
OG,$13.0264,2000000,419212.9,20.9606%,$26052898.9,$5460855.9,0,$0,2000000,$26052898.9,0xf05E45aD22150677a017Fbd94b84fBB63dc9b44c,true
ASR,$10.6675,2000000,903179.4,45.159%,$21335021,$9634675.8,0,$0,2000000,$21335021,0x80D5f92C2c8C682070C95495313dDB680B267320,true
ATM,$10.8873,2000000,933481,46.6741%,$21774646.8,$10163110,0,$0,2000000,$21774646.8,0x25E9d05365c867E59C1904E7463Af9F312296f9E,true
BTCST,$81.7952,15000000,9805279.6,65.3685%,$1226928267.2,$802024978,0,$0,15000000,$1226928267.2,0x78650B139471520656b9E7aA7A5e9276814a38e9,true
BDO,$0.7199,57790840.2,57790840.2,100%,$41604740.1,$41604740.1,0,$0,57790840.158385380894573791,$41604740.1,0x190b589cf9Fb8DDEabBFeae36a813FFb2A702454,true
sBDO,$1406.6559,89281.8,89281.8,100%,$125588717.3,$125588717.3,0,$0,89281.764364535761467372,$125588717.3,0x0d9319565be7f53CeFE84Ad201Be3f40feAE2740,true
DITTO,$0.9731,5508373.4,5508373.4,100%,$5360102.8,$5360102.8,0,$0,5508373.387331757,$5360102.8,0x233d91A0713155003fc4DcE0AFa871b508B3B715,true
UST,$1.001,41841301,41841301,100%,$41884906.2,$41884906.2,0,$0,41841300.964335355118446794,$41884906.2,0x23396cF899Ca06c4472205fC903bDB4de249D6fC,true
LUNA,$14.6473,880.6,880.6,100%,$12898.2,$12898.2,0,$0,880.584280999999999997,$12898.2,0xECCF35F941Ab67FfcAA9A1265C2fF88865caA005,true
UST,$1.001,41841301,41841301,100%,$41884906.2,$41884906.2,0,$0,41841300.964335355118446794,$41884906.2,0x23396cF899Ca06c4472205fC903bDB4de249D6fC,true
KRT,$0,12147.8,12147.8,100%,$0,$0,0,$0,12147.84857,$0,0xfFBDB9BDCae97a962535479BB96cC2778D65F4dd,true
SDT,$0,0,0,0,$0,$0,0,$0,0,$0,0x7d5f9F8CF59986743f34BC137Fc197E2e22b7B05,false
MNT,$0,0,0,0,$0,$0,0,$0,0,$0,0x41D74991509318517226755E508695c4D1CE43a6,false
MIR,$10.6755,446818,446818,100%,$4770002.5,$4770002.5,0,$0,446817.989646872691469974,$4770002.5,0x5B6DcF557E2aBE2323c48445E8CC948910d8c2c9,true
mAAPL,$0,0,0,100%,$0,$0,0,$0,0.007917,$0,0x900AEb8c40b26A8f8DfAF283F884b03EE7Abb3Ec,true
mGOOGL,$2258.7551,842.8,842.8,100%,$1903641.9,$1903641.9,0,$0,842.783665095717799528,$1903641.9,0x62D71B23bF15218C7d2D7E48DBbD9e9c650B173f,true
mTSLA,$705.5218,2556.7,2556.7,100%,$1803796,$1803796,0,$0,2556.683679974816210789,$1803796,0xF215A127A196e3988C09d052e16BcFD365Cd7AA3,true
mNFLX,$557.1156,2876.3,2876.3,100%,$1602440.7,$1602440.7,0,$0,2876.316456390563323923,$1602440.7,0xa04F060077D90Fe2647B61e4dA4aD1F97d6649dc,true
mQQQ,$0,135.3,135.3,100%,$0,$0,0,$0,135.333094,$0,0x1Cb4183Ac708e07511Ac57a2E45A835F048D7C56,true
mTWTR,$0,0,0,100%,$0,$0,0,$0,0.001721,$0,0x7426Ab52A0e057691E2544fae9C8222e958b2cfB,true
mMSFT,$0,0,0,100%,$0,$0,0,$0,0.000361,$0,0x0ab06caa3Ca5d6299925EfaA752A2D2154ECE929,true
mAMZN,$3405.4295,583.2,583.2,100%,$1986078.7,$1986078.7,0,$0,583.20945181994800973,$1986078.7,0x3947B992DC0147D2D89dF0392213781b04B25075,true
mBABA,$0,0,0,100%,$0,$0,0,$0,0.000343,$0,0xcA2f75930912B85d8B2914Ad06166483c0992945,true
mIAU,$0,0,0,100%,$0,$0,0,$0,0.005124,$0,0x1658AeD6C7dbaB2Ddbd8f5D898b0e9eAb0305813,true
